"date","close","volume","open","high","low"
"2015/01/14","39.8500","16015460.0000","38.8900","40.1800","38.8000"
"2015/01/13","39.6500","18375060.0000","39.7400","40.3500","39.2300"
"2015/01/12","39.3700","27577740.0000","40.2800","40.9500","39.3000"
"2015/01/09","40.1700","24668210.0000","39.2200","40.3400","38.2550"
"2015/01/08","39.0900","19036600.0000","37.4200","39.1900","37.0900"
"2015/01/07","37.2800","22636580.0000","39.1000","39.1000","37.0600"
"2015/01/06","38.7600","32966940.0000","36.2700","39.4500","36.0400"
"2015/01/05","36.3800","15020050.0000","36.2600","37.1100","35.6400"
"2015/01/02","36.5600","12008030.0000","36.2300","36.7400","35.5401"
"2014/12/31","35.8700","17637920.0000","35.8900","36.4900","35.4700"
"2014/12/30","35.8600","19457130.0000","36.0200","36.2390","35.4600"
"2014/12/29","36.4200","13540790.0000","37.3900","37.5100","36.3800"
"2014/12/26","37.6000","7311641.0000","37.7600","38.1000","37.5400"
"2014/12/24","37.6100","6263320.0000","37.6700","38.3500","37.5600"
"2014/12/23","37.5700","16848500.0000","38.5800","39.2500","37.4600"
"2014/12/22","38.4300","20047030.0000","37.5000","38.8200","37.3100"
"2014/12/19","37.0800","16005380.0000","36.7000","37.4500","36.5000"
"2014/12/18","36.7300","19075580.0000","36.1300","37.2700","35.9500"
"2014/12/17","35.5700","18525850.0000","35.5600","35.9000","34.9500"
"2014/12/16","35.1300","19181720.0000","36.5000","36.7100","35.0900"
"2014/12/15","36.8500","16799550.0000","38.1300","38.3800","36.7300"
"2014/12/12","37.1000","15201550.0000","36.3100","37.7100","36.1000"
"2014/12/11","36.7000","15699590.0000","36.4500","37.2300","36.2500"
"2014/12/10","36.3500","16477340.0000","36.9100","37.7800","36.2500"
"2014/12/09","37.0500","20473340.0000","34.9700","37.0900","34.6200"
"2014/12/08","36.2900","30052710.0000","38.0800","38.1200","35.7500"
"2014/12/05","38.4900","12530850.0000","38.9700","39.0700","38.3500"
"2014/12/04","38.7900","13017620.0000","38.8000","39.6600","38.6200"
"2014/12/03","39.0600","13206740.0000","39.0000","39.4200","38.3800"
"2014/12/02","38.9100","16412220.0000","39.4000","39.4000","38.3300"
"2014/12/01","39.0400","22099040.0000","41.2900","41.2900","39.0000"
"2014/11/28","41.7400","11113910.0000","41.0900","42.0800","40.8300"
"2014/11/26","41.1300","23770820.0000","39.8300","41.5600","39.7400"
"2014/11/25","39.7600","16136120.0000","40.1200","40.3000","39.5600"
"2014/11/24","40.1900","15145970.0000","39.9900","40.4700","39.5800"
"2014/11/21","40.0300","12042670.0000","40.2500","40.2800","39.8000"
"2014/11/20","39.8100","13701700.0000","39.4900","40.5500","39.3200"
"2014/11/19","39.7100","18987510.0000","40.3500","40.4700","39.2100"
"2014/11/18","40.6100","18586380.0000","40.6900","41.1700","39.9500"
"2014/11/17","40.4700","20614710.0000","41.4600","41.6800","40.4100"
"2014/11/14","41.8500","32997700.0000","40.0200","41.8500","39.7700"
"2014/11/13","40.0400","67136830.0000","43.5500","43.9500","39.9500"
"2014/11/12","42.5400","51555590.0000","39.9400","42.9400","39.6000"
"2014/11/11","39.5900","19176640.0000","39.3100","39.8400","38.8100"
"2014/11/10","39.5900","19023540.0000","40.3400","40.6900","39.4200"
"2014/11/07","40.3100","18534950.0000","40.7400","40.7400","39.7000"
"2014/11/06","40.8400","16265730.0000","40.1900","41.3500","40.1000"
"2014/11/05","40.3700","19688030.0000","41.6900","41.8000","40.1300"
"2014/11/04","40.9000","19510480.0000","40.0250","41.1000","39.7500"
"2014/11/03","40.2100","31382780.0000","40.5500","41.2000","40.1600"
"2014/10/31","41.4700","23855860.0000","42.6900","42.8500","41.3400"
"2014/10/30","41.8000","41978120.0000","41.5600","42.4800","39.9400"
"2014/10/29","42.0800","40069110.0000","43.8500","44.1600","41.8100"
"2014/10/28","43.7800","82900690.0000","42.2500","44.5800","41.7600"
"2014/10/27","48.5600","49986800.0000","50.0200","50.2400","47.1814"
"2014/10/24","49.9500","11978220.0000","50.1600","50.1900","49.1500"
"2014/10/23","49.6700","23068530.0000","50.1300","50.4000","49.2000"
"2014/10/22","49.0800","26109360.0000","51.1300","51.8400","49.0000"
"2014/10/21","50.6300","21304810.0000","51.7600","52.1500","50.3000"
"2014/10/20","50.7000","17734980.0000","49.0700","50.8900","48.8000"
"2014/10/17","48.7700","24610410.0000","49.7200","50.2500","48.6500"
"2014/10/16","48.2300","30783250.0000","48.3400","49.8200","47.1700"
"2014/10/15","49.9900","34350470.0000","47.1100","50.5200","46.3800"
"2014/10/14","48.5800","29674490.0000","49.0600","49.5300","47.0800"
"2014/10/13","48.4900","35261220.0000","50.5400","51.9100","48.2600"
"2014/10/10","50.4000","46676420.0000","54.5700","55.6600","50.3000"
"2014/10/09","55.2900","29720550.0000","55.2900","55.9900","54.9200"
"2014/10/08","55.4200","31022330.0000","53.6200","55.6684","52.6000"
"2014/10/07","53.5300","26015500.0000","53.1200","54.9900","53.1000"
"2014/10/06","53.4900","19982150.0000","53.9400","54.4500","53.2260"
"2014/10/03","53.9400","31178810.0000","52.7500","54.7300","52.1100"
"2014/10/02","51.8500","27006990.0000","51.0300","52.1000","50.0100"
"2014/10/01","50.0600","24721560.0000","51.0800","51.2900","49.1500"
"2014/09/30","51.5800","12256970.0000","52.0000","52.1900","51.1700"
"2014/09/29","51.7400","15373400.0000","51.0900","52.1800","50.8800"
"2014/09/26","51.8900","14088370.0000","51.9700","52.6100","51.7000"
"2014/09/25","51.4500","21017320.0000","52.7100","53.2300","51.2700"
"2014/09/24","52.9600","17641410.0000","52.5500","53.3400","52.1300"
"2014/09/23","52.1700","19973990.0000","51.4600","52.5600","51.0200"
"2014/09/22","51.9400","21700500.0000","52.3800","52.9000","51.3600"
"2014/09/19","53.0000","38138210.0000","50.7800","53.0000","50.1800"
"2014/09/18","50.8800","22452020.0000","50.9700","51.8800","50.5300"
"2014/09/17","50.7000","22840670.0000","50.9700","51.6000","50.1612"
"2014/09/16","50.8300","26701930.0000","48.7000","50.9100","48.4000"
"2014/09/15","49.3800","38300690.0000","51.6000","51.9270","47.5600"
"2014/09/12","52.1100","22908750.0000","52.5500","52.8200","52.0200"
"2014/09/11","52.6400","38040610.0000","52.5500","53.6400","52.1800"
"2014/09/10","52.9100","37769350.0000","52.1100","53.3300","51.8500"
"2014/09/09","50.6100","24994200.0000","52.2300","52.4000","50.2200"
"2014/09/08","52.0000","30794140.0000","51.8000","52.6800","51.6800"
"2014/09/05","50.7000","20225200.0000","50.0900","50.8800","49.5200"
"2014/09/04","50.2400","24389720.0000","49.6900","50.8600","49.2200"
"2014/09/03","49.3300","34351630.0000","51.8300","51.8500","49.0500"
"2014/09/02","51.0200","28188390.0000","50.0200","51.3400","49.9000"
"2014/08/29","49.7500","31908600.0000","49.8900","50.3500","49.1300"
"2014/08/28","49.4300","35018420.0000","47.9800","49.8800","47.8600"
"2014/08/27","48.0600","26106440.0000","48.2400","48.4600","47.1800"
"2014/08/26","48.1700","27535010.0000","46.1000","48.2000","46.0400"
"2014/08/25","46.1000","17540070.0000","46.2200","46.3600","45.7000"
"2014/08/22","45.9800","19406450.0000","45.0400","46.1400","44.8000"
"2014/08/21","45.1100","10596320.0000","45.2900","45.3500","44.8400"
"2014/08/20","45.0600","10366960.0000","44.9300","45.2100","44.7600"
"2014/08/19","45.0900","11873130.0000","45.2400","45.4500","45.0290"
"2014/08/18","45.1200","14808400.0000","45.0600","45.3300","44.7700"
"2014/08/15","44.7600","17770130.0000","45.4700","45.5000","44.4400"
"2014/08/14","45.3300","23590470.0000","44.4000","45.3400","44.0436"
"2014/08/13","44.1500","16131870.0000","44.1200","44.3400","43.6200"
"2014/08/12","43.8100","29498070.0000","44.3800","44.7200","43.6100"
"2014/08/11","43.2700","18372800.0000","43.4800","43.6000","42.7100"
"2014/08/08","43.1300","14965760.0000","43.0200","43.3600","42.5100"
"2014/08/07","43.0000","25367840.0000","43.3700","44.3700","42.8900"
"2014/08/06","43.4600","20328030.0000","43.3900","44.0400","42.7500"
"2014/08/05","43.8300","26357190.0000","43.2500","44.4800","43.0200"
"2014/08/04","43.4700","22379340.0000","43.7000","44.5300","43.4400"
"2014/08/01","44.1300","37146370.0000","45.0100","45.5400","43.8100"
"2014/07/31","45.1900","47101440.0000","44.6200","45.8400","44.3000"
"2014/07/30","46.3000","116050500.0000","47.0100","48.0000","45.6500"
"2014/07/29","38.5900","61034530.0000","38.1100","38.9200","37.9900"
"2014/07/28","37.9300","16692600.0000","38.3000","38.4400","37.5600"
"2014/07/25","38.1600","15936780.0000","38.2000","38.8000","38.0200"
"2014/07/24","38.7100","22066610.0000","38.7100","39.0000","37.8500"
"2014/07/23","37.7500","13078060.0000","37.6500","38.1900","37.5600"
"2014/07/22","37.6500","16817820.0000","38.3100","38.6000","37.4500"
"2014/07/21","38.0500","19633650.0000","37.2300","38.2900","36.8500"
"2014/07/18","37.0500","26340350.0000","36.8100","37.0800","35.9500"
"2014/07/17","36.8700","22607130.0000","36.8000","37.1700","36.3800"
"2014/07/16","37.4300","19681380.0000","38.3100","38.5200","37.1000"
"2014/07/15","37.8800","24613950.0000","38.5900","38.9900","37.6200"
"2014/07/14","38.3100","19644590.0000","38.5700","39.3780","38.2000"
"2014/07/11","38.3300","21053330.0000","38.1500","38.7900","38.0000"
"2014/07/10","37.8400","26533110.0000","36.4900","38.1000","36.1100"
"2014/07/09","38.0600","26799690.0000","37.8200","38.3500","37.3500"
"2014/07/08","37.4100","49907430.0000","39.9600","40.0400","36.8400"
"2014/07/07","40.2300","21367560.0000","41.0800","41.4544","40.1400"
"2014/07/03","41.3300","15795100.0000","41.9400","42.0000","40.8250"
"2014/07/02","41.7700","24349150.0000","42.8300","42.8300","41.4200"
"2014/07/01","42.0500","35981520.0000","42.0600","42.9500","41.9100"
"2014/06/30","40.9700","22747480.0000","40.8100","41.3400","40.3500"
"2014/06/27","40.9300","48248930.0000","40.7000","41.1500","40.1100"
"2014/06/26","41.4400","45266100.0000","40.0500","42.0000","39.8100"
"2014/06/25","39.4600","25412380.0000","38.2400","39.5900","38.0100"
"2014/06/24","38.4800","24420880.0000","39.4400","39.6400","38.2550"
"2014/06/23","39.5200","22560100.0000","39.0700","39.5800","38.7300"
"2014/06/20","39.2400","41462900.0000","38.8200","39.2400","37.7727"
"2014/06/19","38.9000","24616840.0000","38.7300","39.3000","38.3200"
"2014/06/18","38.7400","23653430.0000","38.1600","38.8300","37.7500"
"2014/06/17","38.0200","30297590.0000","38.0300","38.5500","37.2980"
"2014/06/16","38.0200","29787120.0000","36.7000","38.1700","36.4400"
"2014/06/13","36.9000","29098970.0000","36.8500","37.2500","35.9000"
"2014/06/12","36.7900","58051950.0000","35.0600","37.2700","35.0600"
"2014/06/11","35.5400","29978670.0000","35.0700","35.9700","34.9300"
"2014/06/10","35.3700","36496330.0000","34.7300","35.5000","34.6600"
"2014/06/09","34.4700","23331520.0000","33.2400","34.5500","33.0900"
"2014/06/06","33.3300","23335620.0000","34.1400","34.4100","33.2200"
"2014/06/05","33.8900","40861070.0000","33.6700","34.8900","33.1120"
"2014/06/04","32.9000","24839090.0000","32.4900","33.3200","31.8500"
"2014/06/03","32.5800","19898330.0000","31.7300","32.6900","31.6500"
"2014/06/02","31.7500","31152390.0000","32.8900","33.2000","31.6200"
"2014/05/30","32.4400","40554390.0000","33.7300","33.8600","32.1100"
"2014/05/29","34.0000","53951170.0000","34.6700","35.1400","33.8800"
"2014/05/28","33.7700","60205450.0000","31.5000","33.8400","31.0900"
"2014/05/27","30.5100","25181850.0000","30.9400","31.2000","30.3800"
"2014/05/23","30.5000","27375520.0000","31.5100","31.6800","30.4500"
"2014/05/22","31.5200","35531140.0000","31.3300","32.2500","30.5200"
"2014/05/21","31.7500","15538680.0000","31.8500","31.9500","31.1500"
"2014/05/20","31.7700","16562780.0000","32.0000","32.3900","31.5200"
"2014/05/19","32.0700","15923890.0000","32.0500","32.4400","31.6400"
"2014/05/16","32.2600","21365850.0000","32.9500","33.2100","32.0200"
"2014/05/15","32.7700","22001560.0000","33.0200","33.2900","32.1600"
"2014/05/14","32.8500","20017750.0000","33.3500","33.8300","32.6200"
"2014/05/13","33.3900","24654210.0000","33.8400","34.0600","32.8900"
"2014/05/12","33.9400","34607180.0000","33.0800","34.1000","32.4000"
"2014/05/09","32.0500","31846320.0000","32.2300","33.1100","31.7500"
"2014/05/08","31.9600","51248570.0000","31.4800","32.9800","31.1300"
"2014/05/07","30.6600","68773920.0000","31.9700","32.0000","29.5100"
"2014/05/06","31.8500","134518400.0000","35.6100","36.1000","31.7200"
"2014/05/05","38.7500","10368880.0000","38.5200","39.6000","38.0500"
"2014/05/02","39.0200","12707680.0000","39.2000","39.8600","38.7000"
"2014/05/01","39.0900","15735090.0000","39.0100","40.7700","38.9660"
"2014/04/30","38.9700","38327470.0000","37.6600","38.9800","37.2400"
"2014/04/29","42.6200","27144790.0000","40.5300","43.9700","40.1750"
"2014/04/28","40.7300","14340640.0000","41.7600","42.3500","39.3000"
"2014/04/25","41.6100","13687620.0000","44.2900","44.4400","41.3100"
"2014/04/24","44.8200","11011660.0000","46.7100","46.7900","43.6300"
"2014/04/23","45.9500","7331305.0000","45.8800","46.1700","44.8700"
"2014/04/22","46.0200","6995416.0000","46.2300","47.0900","45.8000"
"2014/04/21","46.1300","6917782.0000","44.9600","46.3000","44.6400"
"2014/04/17","45.0100","12303770.0000","44.6600","46.5500","43.9100"
"2014/04/16","44.4200","13881530.0000","45.4200","45.5600","43.5400"
"2014/04/15","45.5200","24206710.0000","41.2800","45.5500","40.7600"
"2014/04/14","40.8700","10411290.0000","41.4000","41.9500","40.1200"
"2014/04/11","40.0500","9984660.0000","40.7900","41.1000","39.6800"
"2014/04/10","41.3400","10698320.0000","42.8500","43.2500","40.9300"
"2014/04/09","42.4900","14306210.0000","42.2300","43.0600","41.7700"
"2014/04/08","41.7800","14451030.0000","43.4200","43.4200","41.5500"
"2014/04/07","42.4500","12010420.0000","42.8700","44.6000","42.2600"
"2014/04/04","43.1400","13824340.0000","44.2000","44.8700","42.3700"
"2014/04/03","44.0500","11152770.0000","45.4800","45.6100","43.3800"
"2014/04/02","45.7300","7881871.0000","47.4000","47.4400","45.5100"
"2014/04/01","46.9800","6886656.0000","46.7100","47.5900","46.1800"
"2014/03/31","46.6700","5778571.0000","47.5500","47.7500","46.4300"
"2014/03/28","47.3000","9574479.0000","46.6500","47.3400","45.7000"
"2014/03/27","46.3200","15457460.0000","45.0900","46.4000","43.3100"
"2014/03/26","44.4300","16078590.0000","48.0600","48.3000","44.2500"
"2014/03/25","47.8800","8207785.0000","49.3500","49.7000","47.5800"
"2014/03/24","48.7700","12310390.0000","50.6900","50.9400","47.7700"
"2014/03/21","50.9200","11801330.0000","50.2400","50.9200","49.5100"
"2014/03/20","50.1200","10049700.0000","51.0000","51.6600","49.6400"
"2014/03/19","51.2400","7610817.0000","50.8000","51.9800","50.7100"
"2014/03/18","51.1300","12189730.0000","52.0300","52.2100","50.2900"
"2014/03/17","52.0500","6584383.0000","52.0800","52.4900","51.3500"
"2014/03/14","51.9200","9538225.0000","53.4000","53.9100","51.8000"
"2014/03/13","53.5700","7653567.0000","54.9000","55.4500","53.2000"
"2014/03/12","54.5000","5818396.0000","54.2500","55.3000","53.8800"
"2014/03/11","54.0200","11762560.0000","54.1600","55.8400","53.8000"
"2014/03/10","53.8800","5759362.0000","54.0900","54.5900","53.3800"
"2014/03/07","53.5300","7311477.0000","55.1800","55.2000","53.3100"
"2014/03/06","54.8300","9005655.0000","54.9100","56.0900","54.7000"
"2014/03/05","54.3800","5671998.0000","54.5300","55.0300","53.7500"
"2014/03/04","54.2800","6706336.0000","54.2500","55.2800","54.1200"
"2014/03/03","53.7100","9602292.0000","53.8900","54.4000","52.9000"
"2014/02/28","54.9100","8137159.0000","55.9300","56.0000","54.1300"
"2014/02/27","55.7700","6537524.0000","56.3400","56.6900","55.4000"
"2014/02/26","55.8700","12115990.0000","55.0000","56.9900","54.9000"
"2014/02/25","54.9600","9288525.0000","55.8900","55.9500","54.5000"
"2014/02/24","55.7800","8473932.0000","56.0300","56.4900","55.3000"
"2014/02/21","55.9200","7714204.0000","57.1000","57.2000","55.7000"
"2014/02/20","56.6300","12096450.0000","55.8200","57.0800","54.6500"
"2014/02/19","55.5000","25770050.0000","58.4700","58.9500","54.6200"
"2014/02/18","58.1800","10719550.0000","57.8800","58.6400","56.7700"
"2014/02/14","57.4400","12583750.0000","57.0200","57.8600","56.7000"
"2014/02/13","56.4700","26009480.0000","56.0700","58.9800","55.4600"
"2014/02/12","56.8500","20039930.0000","55.0500","57.0000","54.7600"
"2014/02/11","54.0000","13162390.0000","53.2000","54.4000","53.1000"
"2014/02/10","52.9200","15857100.0000","54.5000","54.5900","52.3400"
"2014/02/07","54.3500","32299710.0000","51.2300","54.9200","50.7500"
"2014/02/06","50.0300","64854320.0000","50.6100","53.9000","49.9900"
"2014/02/05","65.9700","31488550.0000","67.1600","67.2400","64.8000"
"2014/02/04","66.3200","13016760.0000","66.2500","66.3700","64.5000"
"2014/02/03","65.2500","17888790.0000","65.9200","66.4800","64.2100"
"2014/01/31","64.5000","15498450.0000","63.3900","65.3700","62.6500"
"2014/01/30","63.4700","17422890.0000","63.9800","65.2400","62.8000"
"2014/01/29","59.4500","9135393.0000","59.6200","60.9500","58.6000"
"2014/01/28","60.4400","9346575.0000","57.4400","60.8500","57.3500"
"2014/01/27","57.9100","18980340.0000","61.7700","61.7700","56.1000"
"2014/01/24","61.7400","13011210.0000","62.1700","63.6200","61.3000"
"2014/01/23","62.8000","10183720.0000","61.4500","62.8100","60.8800"
"2014/01/22","62.4400","12038980.0000","63.1100","63.8000","61.7600"
"2014/01/21","62.5300","13730440.0000","63.3300","63.4400","61.5000"
"2014/01/17","62.2000","28390630.0000","63.6000","64.6900","61.5900"
"2014/01/16","60.5700","16573950.0000","61.4500","62.4000","60.4600"
"2014/01/15","61.5700","21537310.0000","59.1100","61.7500","58.3200"
"2014/01/14","58.2100","14777910.0000","58.8800","59.0200","57.3600"
"2014/01/13","57.8200","20976730.0000","59.9800","60.3800","57.2940"
"2014/01/10","57.0000","22375810.0000","57.5000","58.7600","55.8700"
"2014/01/09","57.0500","31092030.0000","59.5400","60.8100","55.5900"
"2014/01/08","59.2900","27263200.0000","58.7100","61.2600","57.9200"
"2014/01/07","61.4600","31746390.0000","67.6700","67.7300","61.3900"
"2014/01/06","66.2900","27242900.0000","64.8300","66.8700","63.5000"
"2014/01/03","69.0000","33206170.0000","69.0000","70.4300","68.4320"
"2014/01/02","67.5000","29246310.0000","65.0000","67.5000","64.4000"
"2013/12/31","63.6500","27814470.0000","62.3600","65.2200","61.6500"
"2013/12/30","60.5100","55452040.0000","60.2700","63.7100","58.5700"
"2013/12/27","63.7500","60296570.0000","70.1000","71.2500","63.6900"
"2013/12/26","73.3100","82707430.0000","72.8800","74.7300","69.1301"
"2013/12/24","69.9600","35802700.0000","66.3400","70.8700","65.5600"
"2013/12/23","64.5400","22076450.0000","59.8500","64.9900","59.7000"
"2013/12/20","60.0100","26159040.0000","58.5100","60.2500","58.0100"
"2013/12/19","57.4900","13151540.0000","55.0800","57.7500","55.0000"
"2013/12/18","55.5100","16618730.0000","57.0000","57.0000","54.2300"
"2013/12/17","56.4500","22038360.0000","56.9700","57.3800","54.6200"
"2013/12/16","56.6100","39270550.0000","57.8600","60.2400","55.7600"
"2013/12/13","59.0000","38912540.0000","56.2000","59.4100","55.4500"
"2013/12/12","55.3300","23395440.0000","52.2000","55.8700","50.6900"
"2013/12/11","52.3400","26554680.0000","52.4000","53.8700","51.0000"
"2013/12/10","51.9900","25743160.0000","48.9000","52.5800","48.7000"
"2013/12/09","49.1400","17302560.0000","45.5900","49.8400","45.0200"
"2013/12/06","44.9500","6229962.0000","45.7500","45.8000","44.5400"
"2013/12/05","45.6200","11729440.0000","43.4500","46.3500","42.8300"
"2013/12/04","43.6900","11014430.0000","41.2700","43.9200","41.2700"
"2013/12/03","41.3700","5770293.0000","40.6900","41.6000","40.5400"
"2013/12/02","40.7800","6423855.0000","41.7900","42.0000","40.4000"
"2013/11/29","41.5700","4107074.0000","41.4000","41.5800","40.9000"
"2013/11/27","40.9000","5535067.0000","40.4700","41.4000","40.3500"
"2013/11/26","40.1800","9825541.0000","39.1600","40.5500","38.9200"
"2013/11/25","39.0600","14325520.0000","41.0800","41.1400","38.8000"
"2013/11/22","41.0000","6178980.0000","41.8100","42.2800","40.9700"
"2013/11/21","42.0600","8320828.0000","41.2500","42.4900","40.3700"
"2013/11/20","41.0500","5765880.0000","41.4000","41.7500","40.5100"
"2013/11/19","41.7500","7428051.0000","41.3900","41.9000","40.0000"
"2013/11/18","41.1400","12801970.0000","43.5000","43.9500","40.8500"
"2013/11/15","43.9800","8005241.0000","45.2500","45.2700","43.4300"
"2013/11/14","44.6900","11087940.0000","42.3400","45.6700","42.2400"
"2013/11/13","42.6000","8673748.0000","41.0300","42.8700","40.7600"
"2013/11/12","41.9000","6314692.0000","43.6600","43.7800","41.8300"
"2013/11/11","42.9000","16105870.0000","40.5000","43.0000","39.4000"
"2013/11/08","41.6500","27886590.0000","45.9300","46.9400","40.6850"
"2013/11/07","44.9000","117633000.0000","45.1000","50.0900","44.0000"
